"order_id","order_date","total_items","total_quantity","total_order_value","total_discount","bill_amount"
"ORD20250517_566646","2025-05-17","1","5","1900.0","0.0","1900.0"
"ORD20250517_566497","2025-05-17","3","19","4200.0","0.0","4200.0"
"ORD20250517_566426","2025-05-17","2","7","2374.0","0.0","2374.0"
"ORD20250517_566380","2025-05-17","4","10","5796.0","0.48","5100.48"
"ORD20250517_566648","2025-05-17","3","23","7720.0","0.36","6793.6"
"ORD20250517_566499","2025-05-17","4","20","7042.0","0.0","7042.0"
"ORD20250517_566429","2025-05-17","3","12","4707.0","0.36","4142.16"
"ORD20250517_566382","2025-05-17","2","12","4700.0","0.0","4700.0"
"ORD20250517_566662","2025-05-17","3","11","3520.0","0.0","3520.0"
"ORD20250517_566509","2025-05-17","2","12","2055.0","0.24","1808.4"
"ORD20250517_566430","2025-05-17","3","3","698.0","0.36","614.24"
"ORD20250517_566383","2025-05-17","4","24","9638.0","0.48","8481.44"
"ORD20250517_566098","2025-05-17","3","21","6622.0","0.36","5827.36"
"ORD20250517_566531","2025-05-17","4","24","7354.0","0.0","7354.0"
"ORD20250517_566450","2025-05-17","4","17","5446.0","0.0","5446.0"
"ORD20250517_566386","2025-05-17","1","1","150.0","0.12","132.0"
"ORD20250517_566111","2025-05-17","4","17","5320.0","0.0","5320.0"
"ORD20250517_566540","2025-05-17","3","19","4925.0","0.36","4334.0"
"ORD20250517_566453","2025-05-17","1","3","960.0","0.0","960.0"
"ORD20250517_566387","2025-05-17","1","1","325.0","0.12","286.0"
"ORD20250517_566114","2025-05-17","1","1","120.0","0.12","105.6"
"ORD20250517_566550","2025-05-17","1","5","1050.0","0.12","924.0"
"ORD20250517_566458","2025-05-17","2","10","4166.0","0.0","4166.0"
"ORD20250517_566391","2025-05-17","2","18","4500.0","0.0","4500.0"
"ORD20250517_566116","2025-05-17","2","6","1551.0","0.0","1551.0"
"ORD20250517_566554","2025-05-17","3","11","4067.0","0.36","3578.96"
"ORD20250517_566462","2025-05-17","3","16","5138.0","0.0","5138.0"
"ORD20250517_566405","2025-05-17","2","6","2400.0","0.0","2400.0"
"ORD20250517_566119","2025-05-17","4","23","5670.0","0.0","5670.0"
"ORD20250517_566561","2025-05-17","3","15","7855.0","0.0","7855.0"
"ORD20250517_566464","2025-05-17","2","7","3116.0","0.24","2742.08"
"ORD20250517_566416","2025-05-17","1","7","1344.0","0.0","1344.0"
"ORD20250517_566129","2025-05-17","2","13","4090.0","0.0","4090.0"
"ORD20250517_566574","2025-05-17","1","9","3240.0","0.12","2851.2"
"ORD20250517_566472","2025-05-17","3","12","4610.0","0.36","4056.8"
"ORD20250517_566419","2025-05-17","1","1","210.0","0.12","184.8"
"ORD20250517_566131","2025-05-17","1","1","370.0","0.0","370.0"
"ORD20250517_566576","2025-05-17","3","21","5665.0","0.0","5665.0"
"ORD20250517_566473","2025-05-17","4","13","6571.0","0.0","6571.0"
"ORD20250517_566421","2025-05-17","2","10","5550.0","0.0","5550.0"
"ORD20250517_566150","2025-05-17","2","12","3060.0","0.0","3060.0"
"ORD20250517_566578","2025-05-17","1","9","2052.0","0.12","1805.76"
"ORD20250517_566481","2025-05-17","2","10","3740.0","0.24","3291.2"
"ORD20250517_566424","2025-05-17","3","15","4470.0","0.0","4470.0"
"ORD20250517_566153","2025-05-17","2","11","4190.0","0.0","4190.0"
"ORD20250517_566590","2025-05-17","4","24","6425.0","0.0","6425.0"
"ORD20250517_566483","2025-05-17","4","20","6945.0","0.48","6111.6"
"ORD20250517_566441","2025-05-17","2","8","2780.0","0.24","2446.4"
"ORD20250517_566166","2025-05-17","3","8","1942.0","0.36","1708.96"
"ORD20250517_566593","2025-05-17","3","17","3890.0","0.0","3890.0"
"ORD20250517_566491","2025-05-17","1","6","2886.0","0.0","2886.0"
"ORD20250517_566449","2025-05-17","4","22","5220.0","0.48","4593.6"
"ORD20250517_566168","2025-05-17","3","13","4013.0","0.0","4013.0"
"ORD20250517_566611","2025-05-17","1","1","325.0","0.0","325.0"
"ORD20250517_566495","2025-05-17","3","19","5363.0","0.0","5363.0"
"ORD20250517_566452","2025-05-17","3","6","2560.0","0.0","2560.0"
"ORD20250517_566185","2025-05-17","3","13","4356.0","0.36","3833.28"
"ORD20250517_566618","2025-05-17","3","17","5433.0","0.0","5433.0"
"ORD20250517_566544","2025-05-17","4","24","10885.0","0.48","9578.8"
"ORD20250517_566156","2025-05-17","1","7","1750.0","0.12","1540.0"
"ORD20250517_566189","2025-05-17","4","10","2825.0","0.48","2486.0"
"ORD20250517_566620","2025-05-17","4","16","4086.0","0.0","4086.0"
"ORD20250517_566551","2025-05-17","4","28","9710.0","0.48","8544.8"
"ORD20250517_566152","2025-05-17","1","6","1560.0","0.12","1372.8"
"ORD20250517_566194","2025-05-17","2","9","3030.0","0.0","3030.0"
"ORD20250517_566623","2025-05-17","1","3","1140.0","0.12","1003.2"
"ORD20250517_566553","2025-05-17","4","20","6760.0","0.0","6760.0"
"ORD20250517_566146","2025-05-17","1","1","481.0","0.0","481.0"
"ORD20250517_566202","2025-05-17","1","6","2700.0","0.12","2376.0"
"ORD20250517_566631","2025-05-17","1","7","4095.0","0.0","4095.0"
"ORD20250517_566558","2025-05-17","4","24","8919.0","0.48","7848.72"
"ORD20250517_566144","2025-05-17","4","18","6690.0","0.0","6690.0"
"ORD20250517_566206","2025-05-17","2","4","1345.0","0.24","1183.6"
"ORD20250517_566638","2025-05-17","3","5","1905.0","0.0","1905.0"
"ORD20250517_566568","2025-05-17","2","8","2725.0","0.24","2398.0"
"ORD20250517_566138","2025-05-17","3","12","2838.0","0.0","2838.0"
"ORD20250517_566207","2025-05-17","2","10","3800.0","0.24","3344.0"
"ORD20250517_566639","2025-05-17","1","3","1482.0","0.0","1482.0"
"ORD20250517_566580","2025-05-17","2","2","736.0","0.0","736.0"
"ORD20250517_566134","2025-05-17","4","20","9020.0","0.48","7937.6"
"ORD20250517_566214","2025-05-17","1","1","455.0","0.0","455.0"
"ORD20250517_566649","2025-05-17","4","18","5494.0","0.48","4834.72"
"ORD20250517_566601","2025-05-17","1","1","450.0","0.0","450.0"
"ORD20250517_566118","2025-05-17","3","17","8359.0","0.36","7355.92"
"ORD20250517_566215","2025-05-17","3","14","4084.0","0.0","4084.0"
"ORD20250517_566651","2025-05-17","3","11","3443.0","0.36","3029.84"
"ORD20250517_566604","2025-05-17","4","26","10711.0","0.0","10711.0"
"ORD20250517_566112","2025-05-17","1","7","2912.0","0.12","2562.56"
"ORD20250517_566240","2025-05-17","1","6","1920.0","0.12","1689.6"
"ORD20250517_566655","2025-05-17","3","11","5220.0","0.36","4593.6"
"ORD20250517_566605","2025-05-17","2","8","2160.0","0.24","1900.8"
"ORD20250517_566107","2025-05-17","4","12","4014.0","0.0","4014.0"
"ORD20250517_566242","2025-05-17","4","22","5244.0","0.48","4614.72"
"ORD20250517_566657","2025-05-17","2","10","3683.0","0.0","3683.0"
"ORD20250517_566609","2025-05-17","3","9","3303.0","0.36","2906.64"
"ORD20250517_566104","2025-05-17","2","7","1225.0","0.24","1078.0"
"ORD20250517_566245","2025-05-17","3","11","4144.0","0.36","3646.72"
"ORD20250517_566665","2025-05-17","2","12","4990.0","0.24","4391.2"
"ORD20250517_566616","2025-05-17","2","10","3940.0","0.24","3467.2"
"ORD20250517_566095","2025-05-17","3","13","3700.0","0.0","3700.0"
"ORD20250517_566246","2025-05-17","2","11","3555.0","0.0","3555.0"
"ORD20250517_566671","2025-05-17","3","19","4728.0","0.0","4728.0"
"ORD20250517_566634","2025-05-17","1","5","2405.0","0.0","2405.0"
"ORD20250517_566094","2025-05-17","4","11","3982.0","0.0","3982.0"
"ORD20250517_566251","2025-05-17","1","3","1110.0","0.0","1110.0"
"ORD20250517_566668","2025-05-17","3","19","6671.0","0.0","6671.0"
"ORD20250517_566635","2025-05-17","4","18","5750.0","0.48","5060.0"
"ORD20250517_566652","2025-05-17","1","1","600.0","0.0","600.0"
"ORD20250517_566259","2025-05-17","2","12","3252.0","0.0","3252.0"
"ORD20250517_566664","2025-05-17","3","15","5783.0","0.0","5783.0"
"ORD20250517_566637","2025-05-17","4","16","5467.0","0.48","4810.96"
"ORD20250517_566647","2025-05-17","2","4","1976.0","0.24","1738.88"
"ORD20250517_566292","2025-05-17","3","14","7508.0","0.36","6607.04"
"ORD20250517_566659","2025-05-17","4","34","13472.0","0.48","11855.36"
"ORD20250517_566650","2025-05-17","2","10","2350.0","0.24","2068.0"
"ORD20250517_566645","2025-05-17","2","14","3910.0","0.0","3910.0"
"ORD20250517_566303","2025-05-17","3","11","4364.0","0.0","4364.0"
"ORD20250517_566643","2025-05-17","1","1","320.0","0.12","281.6"
"ORD20250517_566656","2025-05-17","4","14","3680.0","0.48","3238.4"
"ORD20250517_566615","2025-05-17","1","5","3000.0","0.12","2640.0"
"ORD20250517_566304","2025-05-17","4","16","7250.0","0.0","7250.0"
"ORD20250517_566640","2025-05-17","2","10","2396.0","0.24","2108.48"
"ORD20250517_566661","2025-05-17","2","14","3400.0","0.24","2992.0"
"ORD20250517_566602","2025-05-17","3","17","4825.0","0.36","4246.0"
"ORD20250517_566309","2025-05-17","4","17","7080.0","0.0","7080.0"
"ORD20250517_566597","2025-05-17","3","15","4690.0","0.36","4127.2"
"ORD20250517_566663","2025-05-17","3","13","5407.0","0.0","5407.0"
"ORD20250517_566567","2025-05-17","4","22","6350.0","0.48","5588.0"
"ORD20250517_566330","2025-05-17","1","3","1110.0","0.0","1110.0"
"ORD20250517_566583","2025-05-17","1","3","1110.0","0.12","976.8"
"ORD20250517_566096","2025-05-17","3","16","4500.0","0.0","4500.0"
"ORD20250517_566358","2025-05-17","1","3","1140.0","0.12","1003.2"
"ORD20250517_566350","2025-05-17","3","17","6300.0","0.0","6300.0"
"ORD20250517_566579","2025-05-17","1","7","2590.0","0.12","2279.2"
"ORD20250517_566100","2025-05-17","4","15","6292.0","0.0","6292.0"
"ORD20250517_566357","2025-05-17","3","13","4858.0","0.0","4858.0"
"ORD20250517_566354","2025-05-17","4","30","9442.0","0.0","9442.0"
"ORD20250517_566552","2025-05-17","2","12","4155.0","0.0","4155.0"
"ORD20250517_566102","2025-05-17","3","13","2496.0","0.0","2496.0"
"ORD20250517_566351","2025-05-17","2","14","4060.0","0.0","4060.0"
"ORD20250517_566366","2025-05-17","3","17","5440.0","0.0","5440.0"
"ORD20250517_566549","2025-05-17","3","13","4242.0","0.36","3732.96"
"ORD20250517_566103","2025-05-17","4","17","4730.0","0.48","4162.4"
"ORD20250517_566348","2025-05-17","2","8","3262.0","0.24","2870.56"
"ORD20250517_566379","2025-05-17","1","3","960.0","0.0","960.0"
"ORD20250517_566535","2025-05-17","2","8","1370.0","0.24","1205.6"
"ORD20250517_566108","2025-05-17","1","1","450.0","0.0","450.0"
"ORD20250517_566339","2025-05-17","2","7","1580.0","0.0","1580.0"
"ORD20250517_566389","2025-05-17","1","5","750.0","0.0","750.0"
"ORD20250517_566533","2025-05-17","4","22","6639.0","0.48","5842.32"
"ORD20250517_566122","2025-05-17","2","4","1456.0","0.24","1281.28"
"ORD20250517_566337","2025-05-17","2","7","2270.0","0.24","1997.6"
"ORD20250517_566390","2025-05-17","2","14","6005.0","0.0","6005.0"
"ORD20250517_566529","2025-05-17","4","18","3880.0","0.48","3414.4"
"ORD20250517_566125","2025-05-17","1","4","1520.0","0.12","1337.6"
"ORD20250517_566325","2025-05-17","2","7","1684.0","0.24","1481.92"
"ORD20250517_566396","2025-05-17","3","9","3795.0","0.0","3795.0"
"ORD20250517_566528","2025-05-17","3","13","5195.0","0.0","5195.0"
"ORD20250517_566128","2025-05-17","4","19","6100.0","0.0","6100.0"
"ORD20250517_566323","2025-05-17","4","17","6246.0","0.48","5496.48"
"ORD20250517_566417","2025-05-17","3","11","3930.0","0.0","3930.0"
"ORD20250517_566526","2025-05-17","3","15","4325.0","0.36","3806.0"
"ORD20250517_566133","2025-05-17","3","15","6056.0","0.0","6056.0"
"ORD20250517_566373","2025-05-17","4","18","5560.0","0.48","4892.8"
"ORD20250517_566444","2025-05-17","4","25","10095.0","0.0","10095.0"
"ORD20250517_566524","2025-05-17","1","1","450.0","0.12","396.0"
"ORD20250517_566143","2025-05-17","3","8","2740.0","0.0","2740.0"
"ORD20250517_566376","2025-05-17","3","23","9614.0","0.0","9614.0"
"ORD20250517_566445","2025-05-17","1","3","450.0","0.12","396.0"
"ORD20250517_566523","2025-05-17","2","10","3270.0","0.0","3270.0"
"ORD20250517_566151","2025-05-17","1","6","2100.0","0.0","2100.0"
"ORD20250517_566384","2025-05-17","3","9","2691.0","0.0","2691.0"
"ORD20250517_566460","2025-05-17","4","15","4350.0","0.0","4350.0"
"ORD20250517_566511","2025-05-17","1","9","3744.0","0.0","3744.0"
"ORD20250517_566154","2025-05-17","3","13","3894.0","0.36","3426.72"
"ORD20250517_566395","2025-05-17","4","16","5390.0","0.0","5390.0"
"ORD20250517_566466","2025-05-17","2","6","1641.0","0.24","1444.08"
"ORD20250517_566400","2025-05-17","4","16","4610.0","0.0","4610.0"
"ORD20250517_566155","2025-05-17","4","13","2924.0","0.48","2573.12"
"ORD20250517_566397","2025-05-17","3","23","8259.0","0.0","8259.0"
"ORD20250517_566474","2025-05-17","4","18","6968.0","0.0","6968.0"
"ORD20250517_566388","2025-05-17","4","28","6482.0","0.48","5704.16"
"ORD20250517_566157","2025-05-17","2","10","4901.0","0.0","4901.0"
"ORD20250517_566399","2025-05-17","3","21","6790.0","0.0","6790.0"
"ORD20250517_566477","2025-05-17","2","8","1808.0","0.24","1591.04"
"ORD20250517_566381","2025-05-17","3","11","5434.0","0.0","5434.0"
"ORD20250517_566159","2025-05-17","3","20","8268.0","0.0","8268.0"
"ORD20250517_566413","2025-05-17","3","7","3004.0","0.0","3004.0"
"ORD20250517_566478","2025-05-17","3","13","4810.0","0.36","4232.8"
"ORD20250517_566407","2025-05-17","4","10","3566.0","0.48","3138.08"
"ORD20250517_566164","2025-05-17","4","21","10376.0","0.48","9130.88"
"ORD20250517_566422","2025-05-17","3","15","4512.0","0.0","4512.0"
"ORD20250517_566479","2025-05-17","2","4","1000.0","0.24","880.0"
"ORD20250517_566409","2025-05-17","3","17","6098.0","0.0","6098.0"
"ORD20250517_566171","2025-05-17","2","10","1716.0","0.0","1716.0"
"ORD20250517_566423","2025-05-17","4","30","8167.0","0.48","7186.96"
"ORD20250517_566492","2025-05-17","4","18","7370.0","0.0","7370.0"
"ORD20250517_566411","2025-05-17","1","5","1900.0","0.12","1672.0"
"ORD20250517_566173","2025-05-17","2","5","1138.0","0.0","1138.0"
"ORD20250517_566431","2025-05-17","3","8","2240.0","0.0","2240.0"
"ORD20250517_566494","2025-05-17","4","10","3730.0","0.0","3730.0"
"ORD20250517_566420","2025-05-17","3","17","4558.0","0.36","4011.04"
"ORD20250517_566174","2025-05-17","2","2","730.0","0.0","730.0"
"ORD20250517_566432","2025-05-17","4","20","4093.0","0.0","4093.0"
"ORD20250517_566502","2025-05-17","2","12","7995.0","0.24","7035.6"
"ORD20250517_566427","2025-05-17","4","15","5791.0","0.0","5791.0"
"ORD20250517_566180","2025-05-17","1","6","1950.0","0.12","1716.0"
"ORD20250517_566435","2025-05-17","2","7","2775.0","0.0","2775.0"
"ORD20250517_566503","2025-05-17","4","32","10222.0","0.48","8995.36"
"ORD20250517_566433","2025-05-17","2","2","660.0","0.0","660.0"
"ORD20250517_566181","2025-05-17","4","24","9065.0","0.0","9065.0"
"ORD20250517_566443","2025-05-17","1","4","1520.0","0.0","1520.0"
"ORD20250517_566516","2025-05-17","1","1","222.0","0.12","195.36"
"ORD20250517_566434","2025-05-17","1","1","780.0","0.12","686.4"
"ORD20250517_566223","2025-05-17","2","5","1660.0","0.0","1660.0"
"ORD20250517_566454","2025-05-17","2","10","4862.0","0.24","4278.56"
"ORD20250517_566557","2025-05-17","1","5","1300.0","0.12","1144.0"
"ORD20250517_566437","2025-05-17","4","9","2935.0","0.48","2582.8"
"ORD20250517_566225","2025-05-17","4","8","3291.0","0.48","2896.08"
"ORD20250517_566501","2025-05-17","4","4","1450.0","0.0","1450.0"
"ORD20250517_566562","2025-05-17","1","3","1248.0","0.12","1098.24"
"ORD20250517_566455","2025-05-17","2","7","3760.0","0.24","3308.8"
"ORD20250517_566226","2025-05-17","2","10","2100.0","0.24","1848.0"
"ORD20250517_566506","2025-05-17","2","8","1380.0","0.24","1214.4"
"ORD20250517_566564","2025-05-17","1","7","3150.0","0.0","3150.0"
"ORD20250517_566456","2025-05-17","1","4","1976.0","0.12","1738.88"
"ORD20250517_566236","2025-05-17","3","11","3648.0","0.36","3210.24"
"ORD20250517_566514","2025-05-17","4","18","9020.0","0.0","9020.0"
"ORD20250517_566571","2025-05-17","1","9","1728.0","0.0","1728.0"
"ORD20250517_566465","2025-05-17","2","13","5154.0","0.0","5154.0"
"ORD20250517_566267","2025-05-17","2","11","3432.0","0.24","3020.16"
"ORD20250517_566515","2025-05-17","3","9","2380.0","0.36","2094.4"
"ORD20250517_566573","2025-05-17","3","7","3625.0","0.36","3190.0"
"ORD20250517_566467","2025-05-17","4","14","7600.0","0.48","6688.0"
"ORD20250517_566280","2025-05-17","3","9","1484.0","0.0","1484.0"
"ORD20250517_566518","2025-05-17","4","18","5986.0","0.48","5267.68"
"ORD20250517_566588","2025-05-17","3","19","6675.0","0.0","6675.0"
"ORD20250517_566476","2025-05-17","1","7","1050.0","0.0","1050.0"
"ORD20250517_566286","2025-05-17","3","11","6694.0","0.36","5890.72"
"ORD20250517_566519","2025-05-17","2","6","2119.0","0.24","1864.72"
"ORD20250517_566595","2025-05-17","1","7","1554.0","0.12","1367.52"
"ORD20250517_566480","2025-05-17","2","8","2724.0","0.0","2724.0"
"ORD20250517_566290","2025-05-17","1","7","2660.0","0.0","2660.0"
"ORD20250517_566522","2025-05-17","4","18","5570.0","0.48","4901.6"
"ORD20250517_566600","2025-05-17","4","18","5261.0","0.0","5261.0"
"ORD20250517_566484","2025-05-17","2","9","2085.0","0.24","1834.8"
"ORD20250517_566332","2025-05-17","2","7","2440.0","0.24","2147.2"
"ORD20250517_566534","2025-05-17","1","3","684.0","0.0","684.0"
"ORD20250517_566606","2025-05-17","4","26","6880.0","0.0","6880.0"
"ORD20250517_566488","2025-05-17","3","11","2630.0","0.36","2314.4"
"ORD20250517_566338","2025-05-17","3","17","8198.0","0.0","8198.0"
"ORD20250517_566539","2025-05-17","2","12","5065.0","0.24","4457.2"
"ORD20250517_566608","2025-05-17","3","21","6835.0","0.36","6014.8"
"ORD20250517_566490","2025-05-17","1","4","1664.0","0.0","1664.0"
"ORD20250517_566362","2025-05-17","1","7","1344.0","0.12","1182.72"
"ORD20250517_566541","2025-05-17","4","12","5192.0","0.0","5192.0"
"ORD20250517_566613","2025-05-17","3","15","5012.0","0.0","5012.0"
"ORD20250517_566369","2025-05-17","3","13","4400.0","0.36","3872.0"
"ORD20250517_566365","2025-05-17","2","14","4935.0","0.0","4935.0"
"ORD20250517_566542","2025-05-17","2","10","4344.0","0.0","4344.0"
"ORD20250517_566625","2025-05-17","1","3","960.0","0.0","960.0"
"ORD20250517_566360","2025-05-17","4","22","11020.0","0.48","9697.6"
"ORD20250517_566371","2025-05-17","1","1","250.0","0.12","220.0"
"ORD20250517_566545","2025-05-17","4","22","9897.0","0.0","9897.0"
"ORD20250517_566626","2025-05-17","2","6","4150.0","0.0","4150.0"
"ORD20250517_566346","2025-05-17","3","17","5400.0","0.0","5400.0"
"ORD20250517_566378","2025-05-17","3","19","7082.0","0.0","7082.0"
"ORD20250517_566546","2025-05-17","2","10","3300.0","0.24","2904.0"
"ORD20250517_566636","2025-05-17","4","24","5186.0","0.48","4563.68"
"ORD20250517_566344","2025-05-17","3","11","3740.0","0.0","3740.0"
"ORD20250517_566408","2025-05-17","4","24","6218.0","0.0","6218.0"
"ORD20250517_566559","2025-05-17","2","10","2216.0","0.0","2216.0"
"ORD20250517_566654","2025-05-17","1","7","2275.0","0.0","2275.0"
"ORD20250517_566341","2025-05-17","1","7","1750.0","0.0","1750.0"
"ORD20250517_566412","2025-05-17","4","22","11358.0","0.0","11358.0"
"ORD20250517_566320","2025-05-17","4","16","4458.0","0.0","4458.0"
"ORD20250517_566658","2025-05-17","1","7","2660.0","0.12","2340.8"
"ORD20250517_566327","2025-05-17","1","6","2964.0","0.12","2608.32"
"ORD20250517_566414","2025-05-17","3","15","5310.0","0.0","5310.0"
"ORD20250517_566300","2025-05-17","2","2","736.0","0.0","736.0"
"ORD20250517_566425","2025-05-17","4","24","8640.0","0.0","8640.0"
"ORD20250517_566312","2025-05-17","1","1","320.0","0.12","281.6"
"ORD20250517_566436","2025-05-17","3","11","4060.0","0.36","3572.8"
"ORD20250517_566296","2025-05-17","2","5","1180.0","0.0","1180.0"
"ORD20250517_566439","2025-05-17","2","7","2608.0","0.24","2295.04"
"ORD20250517_566310","2025-05-17","2","10","3720.0","0.0","3720.0"
"ORD20250517_566440","2025-05-17","1","6","1500.0","0.12","1320.0"
"ORD20250517_566282","2025-05-17","3","15","4728.0","0.0","4728.0"
"ORD20250517_566447","2025-05-17","4","20","7947.0","0.0","7947.0"
"ORD20250517_566297","2025-05-17","1","3","360.0","0.0","360.0"
"ORD20250517_566448","2025-05-17","2","7","2420.0","0.24","2129.6"
"ORD20250517_566279","2025-05-17","3","14","5764.0","0.0","5764.0"
